trip_id,arrival_time,departure_time,stop_id,stop_sequence
1107D110,06:05:29,06:06:03,0100TPS,4
1107D110,06:06:50,06:07:26,0100OTN,5
1107D110,06:08:38,06:09:23,0110LHL,6
1107D110,06:10:49,06:11:23,0110AOH,7
1107D110,06:11:53,06:12:31,0110ISR,8
1107D110,06:14:37,06:15:07,0100RJI,9
1107D110,06:15:28,06:16:10,0100JO.,10
1107D110,06:17:36,06:18:20,0100NRP,11
1107D110,06:19:46,06:20:32,0100AEL,12
1107D110,06:22:20,06:23:06,0100..M,13
1107D110,06:24:12,06:24:49,0100ANJ,14
1107D110,06:26:36,06:27:13,0100A.P,15
1107D110,06:28:52,06:29:39,0100ACP,16
1107D110,06:30:13,06:31:02,0100KHR,17
1107D110,06:32:07,06:32:53,0100PSA,18
1107D110,06:33:47,06:34:32,0110WOJ,19
1107D110,06:35:10,06:35:55,010044G,20
1107D110,06:39:01,06:39:46,0100ONO,21
1107D110,06:43:32,06:44:13,0100RUI,22
1107D110,06:45:52,06:46:39,0110SRT,23
1107D110,06:47:31,06:48:04,0110DAS,24
1107D110,06:49:12,06:50:01,0100TOR,25
1107D110,06:52:08,06:52:45,0110RID,26
1107D110,06:55:55,06:56:29,0100BKH,27
1107D110,06:58:36,06:59:14,0110TOH,28
1107D110,07:00:08,07:00:48,0100KWH,29
1107D110,07:02:21,07:02:52,0100RUD,30
1107D110,07:05:13,07:05:46,0110SOI,31
1107D110,07:07:01,07:07:47,0100MOU,32
1107D110,07:08:32,07:09:10,0110WRS,33
1107D110,07:10:43,07:11:16,0100AAA,34
1107D110,07:12:26,07:13:12,0100AMY,35
1107D110,07:14:04,07:14:48,0100ASW,36
1107D110,07:15:20,07:15:53,0110RTC,37
1107D110,07:16:45,07:17:34,0212RUS,38
1107D111,06:00:00,06:00:50,0212RUS,1
1107D111,06:01:31,06:02:11,0111ICT,2
1107D111,06:02:45,06:03:34,0101ARC,3
1107D111,06:04:26,06:05:16,0101AKN,4
1107D111,06:06:52,06:07:30,0111ALA,5
1107D111,06:08:47,06:09:29,0111VWS,6
1107D111,06:11:10,06:11:45,0101MIM,7
1107D111,06:14:06,06:14:49,0101RUD,8
1107D111,06:16:22,06:16:55,0101CEF,9
1107D111,06:17:42,06:18:19,0101OOO,10
1107D111,06:20:33,06:21:10,0101BKH,11
1107D111,06:24:23,06:25:07,0101WID,12
1107D111,06:28:11,06:28:46,0101DGG,13
1107D111,06:31:03,06:31:40,0101JLI,14
1107D111,06:31:59,06:32:36,0101RUA,15
1107D111,06:34:21,06:35:05,0111RAU,16
1107D111,06:38:08,06:38:44,0111NMO,17
1107D111,06:40:03,06:40:36,0111CNT,18
1107D111,06:41:30,06:42:08,01114IA,19
1107D111,06:42:56,06:43:38,0111AWM,20
1107D111,06:44:49,06:45:17,0111JM,21
1107D111,06:45:59,06:46:38,0101KHR,22
1107D111,06:49:28,06:50:10,0111.UK,23
1107D111,06:51:18,06:51:54,0111WNA,24
1107D111,06:53:09,06:53:54,0101M.K,25
1107D111,06:56:18,06:57:00,0111EYE,26
1107D111,06:57:29,06:58:03,0101NRP,27
1107D111,06:59:27,07:00:04,0111.OJ,28
1107D111,07:00:28,07:01:08,0101RJI,29
1107D111,07:03:12,07:03:51,0111RPS,30
1107D111,07:08:01,07:08:46,0111AYS,31
1107D111,07:11:04,07:11:54,0213MRY,32
20000720,06:00:00,06:00:48,0211RUI,1
20000720,06:07:14,06:07:47,0210PRS,2
20000720,06:09:42,06:10:15,0200KTJ,3
20000720,06:11:52,06:12:30,0200EBR,4
20000720,06:13:26,06:14:14,0210MBL,5
20000720,06:14:53,06:15:33,0210KWD,6
20000720,06:17:05,06:17:39,0200MBC,7
20000720,06:18:52,06:19:31,0210TRT,8
20000720,06:21:36,06:22:14,0200ACM,9
20000720,06:23:08,06:23:56,0200SPH,10
20000721,06:00:00,06:00:46,0201SPH,1
20000721,06:01:50,06:02:36,0201KIH,2
20000721,06:05:03,06:05:37,0201CJU,3
20000721,06:06:20,06:07:06,0211RUI,4
20006110,06:00:00,06:00:55,0210TEE,1
20006110,06:01:13,06:01:52,0210UYU,2
20006110,06:03:03,06:03:35,0210TER,3
20006110,06:04:06,06:04:48,0210KRB,4
20006110,06:05:24,06:06:14,0210GAO,5
20006110,06:06:52,06:07:41,0200MBA,6
20006110,06:08:05,06:08:44,0210MF,7
20006110,06:09:27,06:09:58,0210CAH,8
20006110,06:10:38,06:11:18,0210INA,9
20006110,06:12:02,06:12:52,0200AKN,10
20006110,06:14:08,06:14:51,0200DRU,11
20006110,06:15:37,06:16:16,0300EQT,12
20006110,06:17:09,06:17:48,0200TSO,13
20006110,06:18:45,06:19:21,0210FIG,14
20006110,06:20:41,06:21:36,0102KHJ,15
20006111,06:00:00,06:00:50,0102KHJ,1
20006111,06:02:24,06:03:01,0211NGR,2
20006111,06:04:15,06:04:57,0211PIO,3
20006111,06:05:45,06:06:12,0201MML,4
20006111,06:07:00,06:07:40,0201CAL,5
20006111,06:08:07,06:08:42,0211GNK,6
20006111,06:09:31,06:10:12,0311PGP,7
20006111,06:10:52,06:11:32,0311PGG,8
20006111,06:12:12,06:12:47,0201FM,9
20006111,06:13:12,06:13:57,0301MBP,10
20006111,06:14:35,06:15:11,0301MLG,11
20006111,06:15:46,06:16:25,0211KRM,12
20006111,06:16:59,06:17:35,0301SNT,13
20006111,06:18:18,06:18:56,0201PME,14
20006111,06:19:34,06:20:15,0211YMY,15
20006111,06:20:33,06:21:23,0313EST,16
20023110,06:00:00,06:00:50,0213WTD,1
20023110,06:01:34,06:02:06,0200AKO,2
20023110,06:02:36,06:03:19,0210LGC,3
20023110,06:04:34,06:05:17,0210IKS,4
20023110,06:05:55,06:06:37,0200LOK,5
20023110,06:07:09,06:07:32,0210TDL,6
20023110,06:07:54,06:08:42,0200URD,7
20023110,06:09:29,06:10:01,0810MSM,8
20023110,06:10:25,06:11:07,0200HHR,9
20023110,06:12:35,06:13:19,0800NGR,10
20023110,06:14:21,06:15:11,0102KHJ,11
20023111,06:00:00,06:00:54,0102KHJ,1
20023111,06:02:13,06:02:53,0811ANG,2
20023111,06:04:29,06:05:08,0211IHH,3
20023111,06:05:33,06:06:14,0211USM,4
20023111,06:07:01,06:07:46,0201RYB,5
20023111,06:08:07,06:08:43,0211LND,6
20023111,06:09:04,06:09:41,0201KCL,7
20023111,06:10:03,06:10:51,0211B/O,8
20023111,06:11:31,06:12:09,0201AGH,9
20023111,06:12:57,06:13:46,0211CTT,10
20023111,06:14:25,06:15:00,0211GRF,11
20023111,06:15:24,06:15:55,0201RAK,12
20023111,06:16:41,06:17:35,0213WTD,13
20025110,06:00:00,06:00:46,0213BDT,1
20025110,06:01:24,06:02:00,0210RIH,2
20025110,06:02:24,06:03:08,0200OIC,3
20025110,06:03:52,06:04:29,0200RER,4
20025110,06:05:08,06:05:47,0200SAK,5
20025110,06:06:53,06:07:39,0200WAN,6
20025110,06:08:35,06:09:17,0210ARG,7
20025110,06:09:32,06:10:16,02002IE,8
20025110,06:11:17,06:11:51,0200BDJ,9
20025110,06:12:22,06:12:58,0200SRA,10
20025110,06:13:28,06:14:04,0210EXL,11
20025110,06:15:06,06:15:45,0210SAP,12
20025110,06:16:48,06:17:18,0210IVN,13
20025110,06:18:44,06:19:24,0210AKC,14
20025110,06:20:34,06:21:08,0210IIA,15
20025110,06:23:51,06:24:37,0210MTG,16
20025110,06:26:06,06:26:39,0210PNG,17
20025110,06:28:22,06:29:00,0210NUR,18
20025110,06:31:08,06:31:51,0210NGR,19
20025110,06:32:18,06:33:00,0210FIG,20
20025110,06:34:20,06:34:59,0102KHJ,21
20025110,06:35:37,06:36:24,0210ENE,22
20025111,06:00:00,06:00:46,0210ENE,1
20025111,06:01:24,06:01:58,0102KHJ,2
20025111,06:03:32,06:04:08,0211NGR,3
20025111,06:05:21,06:06:00,0211/OE,4
20025111,06:06:47,06:07:31,0211KEI,5
20025111,06:09:30,06:10:17,0211NGI,6
20025111,06:11:54,06:12:45,0211TAI,7
20025111,06:15:22,06:16:06,0211I/Y,8
20025111,06:17:26,06:18:13,0211KCA,9
20025111,06:19:15,06:19:48,0211IVE,10
20025111,06:21:13,06:21:42,0211POA,11
20025111,06:22:56,06:23:30,0211XLE,12
20025111,06:23:54,06:24:29,0211AVA,13
20025111,06:24:44,06:25:23,0201UCP,14
20025111,06:25:48,06:26:30,0201CON,15
20025111,06:27:14,06:27:55,0201WAA,16
20025111,06:29:08,06:29:42,0201VRS,17
20025111,06:30:34,06:31:14,0201CIT,18
20025111,06:31:28,06:32:07,0211BHC,19
20025111,06:32:34,06:33:10,0211SHM,20
20025111,06:33:35,06:34:21,0213BDT,21
20027111,06:00:00,06:00:48,0201AIK,1
20027111,06:01:30,06:02:18,0201KAM,2
20027111,06:02:54,06:03:33,0201ENL,3
20027111,06:03:55,06:04:40,0201URI,4
20027111,06:05:21,06:06:11,0211OEO,5
20027111,06:06:45,06:07:28,0201ATB,6
20027111,06:08:38,06:09:23,0201DNO,7
20027111,06:10:20,06:10:57,0201YTU,8
20027111,06:11:44,06:12:25,0201NIO,9
20027111,06:13:02,06:13:41,0201RNK,10
20027111,06:14:35,06:15:11,0201IIR,11
20027111,06:16:05,06:16:49,0201NBN,12
20027111,06:17:20,06:17:55,0201NVS,13
20027111,06:19:12,06:19:43,0211POL,14
20027111,06:20:55,06:21:41,0201YUE,15
20027111,06:22:10,06:22:51,0201REV,16
20027111,06:23:57,06:24:37,0211VSR,17
20027111,06:25:37,06:26:18,0211LTI,18
20027111,06:29:10,06:29:50,0201IAH,19
20027111,06:31:18,06:31:53,0201PNG,20
20027111,06:33:40,06:34:26,0211AUR,21
20027111,06:35:38,06:36:19,0201OER,22
20027111,06:37:47,06:38:28,0201TIU,23
20027111,06:39:57,06:40:46,0212DDT,24
20039110,06:00:00,06:00:44,0210IYU,1
20039110,06:03:20,06:03:58,0210AMC,2
20039110,06:06:05,06:06:44,0210KYR,3
20039110,06:08:26,06:09:12,0210SAI,4
20039110,06:10:10,06:11:03,0210GEN,5
20039110,06:12:31,06:13:08,0210IMT,6
20039110,06:13:42,06:14:12,0210ONR,7
20039110,06:22:43,06:23:27,0210KEB,8
20039110,06:25:06,06:25:46,0210NCY,9
20039110,06:27:20,06:28:07,0210JTS,10
20039110,06:33:06,06:33:55,0210PYS,11
20039110,06:34:52,06:35:34,0210AYA,12
20039110,06:37:20,06:37:53,0210-P0,13
20039110,06:39:24,06:40:04,0210AFY,14
20039110,06:40:41,06:41:20,0210EC/,15
20039110,06:42:08,06:42:51,0210AIT,16
20039110,06:43:13,06:43:51,0210KAF,17
20039110,06:44:13,06:44:57,0210MIN,18
20039110,06:45:24,06:45:59,0210HLE,19
20039110,06:46:37,06:47:17,0210EIW,20
20039110,06:48:24,06:49:00,0210PA.,21
20039110,06:49:23,06:50:00,0210AKE,22
20039110,06:50:52,06:51:38,0210OIK,23
20039110,06:52:29,06:53:14,0210USG,24
20039110,06:53:45,06:54:17,0210RAO,25
20039110,06:55:33,06:56:15,0210AIC,26
20039110,07:01:30,07:02:03,02107SA,27
20039110,07:02:49,07:03:25,0210ARA,28
20039110,07:04:00,07:04:33,0210SBA,29
20039110,07:05:06,07:05:53,0210EKE,30
20039110,07:06:29,07:07:15,0210KYS,31
20039110,07:09:51,07:10:36,0210ANT,32
20039110,07:12:35,07:13:16,0210ARM,33
20039110,07:14:23,07:15:07,0210NAM,34
20039111,06:00:00,06:00:58,0201CNA,1
20039111,06:01:45,06:02:14,0211FNT,2
20039111,06:02:48,06:03:30,0211LIB,3
20039111,06:03:57,06:04:40,0211NDK,4
20039111,06:05:14,06:05:56,0211TAM,5
20039111,06:06:28,06:07:07,0211LOA,6
20039111,06:09:15,06:09:55,0211NIV,7
20039111,06:12:17,06:12:58,0211SYT,8
20039111,06:13:40,06:14:19,0211EKO,9
20039111,06:14:44,06:15:14,0211SEB,10
20039111,06:15:54,06:16:39,0211S5K,11
20039111,06:17:25,06:18:09,0211ACB,12
20039111,06:23:40,06:24:15,0211AHN,13
20039111,06:25:10,06:25:51,0211SLR,14
20039111,06:26:28,06:27:06,0211USG,15
20039111,06:27:56,06:28:23,0211HNU,16
20039111,06:29:13,06:29:56,0211KAZ,17
20039111,06:30:20,06:31:00,0211.AP,18
20039111,06:32:08,06:32:52,0211HIA,19
20039111,06:33:49,06:34:38,0211AMN,20
20039111,06:35:50,06:36:27,0211CLA,21
20039111,06:37:36,06:38:15,0211AFY,22
20039111,06:39:05,06:39:41,0211LIT,23
20039111,06:42:11,06:42:52,0211IUS,24
20039111,06:44:59,06:45:34,0211SEO,25
20039111,06:46:24,06:46:59,0211TOA,26
20039111,06:50:57,06:51:35,0211YTC,27
20039111,06:53:16,06:53:50,0211KEO,28
20039111,07:02:14,07:02:56,0211ERC,29
20039111,07:04:53,07:05:27,0211END,30
20039111,07:07:59,07:08:41,0211NGE,31
20039111,07:10:08,07:10:47,0211AIK,32
20039111,07:11:42,07:12:25,0211WOK,33
20039111,07:13:20,07:14:04,0211TMQ,34
20039111,07:16:07,07:17:06,0201SPH,35
20042110,06:00:00,06:00:48,0313DDS,1
20042110,06:02:38,06:03:24,0300FTY,2
20042110,06:04:11,06:04:54,0300DSC,3
20042110,06:05:26,06:06:08,0310EQT,4
20042110,06:06:24,06:06:57,0200EAC,5
20042110,06:07:45,06:08:32,0300BPS,6
20042110,06:09:05,06:09:49,0310DUN,7
20042110,06:10:29,06:11:13,0310TOT,8
20042110,06:12:03,06:12:43,0310SEN,9
20042110,06:13:27,06:14:11,0310RIS,10
20042110,06:14:41,06:15:23,0300MUT,11
20042110,06:15:52,06:16:36,0210AS3,12
20042110,06:17:05,06:17:45,0310BAO,13
20042110,06:19:53,06:20:40,0210RND,14
20042110,06:22:19,06:22:50,0200SHP,15
20042110,06:23:14,06:23:59,0210KBM,16
20042110,06:24:38,06:25:19,0200FHA,17
20042110,06:26:31,06:27:13,0200IRR,18
20042110,06:27:53,06:28:30,0200BDJ,19
20042110,06:29:03,06:29:46,0210ANI,20
20042110,06:30:59,06:31:47,0212APT,21
20042111,06:00:00,06:00:47,0212APT,1
20042111,06:02:06,06:02:49,0201DAW,2
20042111,06:05:00,06:05:40,0201I/T,3
20042111,06:06:06,06:06:42,0201SHP,4
20042111,06:07:58,06:08:42,0301RDR,5
20042111,06:09:54,06:10:21,0311BAO,6
20042111,06:10:57,06:11:40,02016EA,7
20042111,06:12:05,06:12:43,0311RIS,8
20042111,06:13:29,06:14:14,0311SEN,9
20042111,06:15:05,06:15:46,0311TOT,10
20042111,06:16:46,06:17:20,0201CIA,11
20042111,06:18:07,06:18:45,0311NNE,12
20042111,06:19:05,06:19:47,0311DIZ,13
20042111,06:20:36,06:21:10,0311CIN,14
20042111,06:21:50,06:22:34,0201AMC,15
20042111,06:22:57,06:23:38,0311BET,16
20042111,06:24:32,06:25:11,0211IVO,17
20042111,06:25:37,06:26:17,0311JUA,18
20042111,06:26:40,06:27:28,0313DDS,19
20043110,06:00:00,06:00:54,0213NGB,1
20043110,06:03:22,06:03:53,0200SHL,2
20043110,06:06:35,06:07:12,0210ALS,3
20043110,06:08:17,06:08:58,0210DRV,4
20043110,06:10:15,06:10:53,0210CAK,5
20043110,06:12:06,06:12:50,0210SUR,6
20043110,06:15:31,06:16:08,0210MTG,7
20043110,06:17:37,06:18:13,0210PNG,8
20043110,06:19:07,06:19:54,0210GNN,9
20043110,06:22:46,06:23:24,0310IKK,10
20043110,06:25:16,06:26:10,0212NGS,11
20043111,06:00:00,06:00:48,0212NGS,1
20043111,06:01:38,06:02:16,0211KMJ,2
20043111,06:03:38,06:04:16,0201KRK,3
20043111,06:07:42,06:08:18,0211NPA,4
20043111,06:09:55,06:10:42,0211MTG,5
20043111,06:13:18,06:14:01,0211NYS,6
20043111,06:15:22,06:15:57,0211KCA,7
20043111,06:17:06,06:17:53,0211DRV,8
20043111,06:19:15,06:19:54,0211OSL,9
20043111,06:22:24,06:23:02,0201SHL,10
20043111,06:25:21,06:26:09,0213NGB,11
20044110,06:00:00,06:00:50,0210KU.,1
20044110,06:02:48,06:03:28,0210HAU,2
20044110,06:05:53,06:06:31,0210NWK,3
20044110,06:08:48,06:09:31,0200GIT,4
20044110,06:12:00,06:12:55,0210HAS,5
20044110,06:15:58,06:16:40,0210RSB,6
20044110,06:17:47,06:18:18,0210RYS,7
20044110,06:18:40,06:19:14,0210STD,8
20044110,06:20:49,06:21:30,0210ASR,9
20044110,06:23:10,06:23:55,0200HML,10
20044110,06:25:25,06:26:03,0210TAE,11
20044110,06:28:54,06:29:42,0210ALS,12
20044110,06:30:47,06:31:24,0210DRV,13
20044110,06:32:46,06:33:32,0210KCA,14
20044110,06:34:40,06:35:22,0210SUR,15
20044110,06:38:03,06:38:45,0210MTG,16
20044110,06:40:14,06:40:55,0210PNG,17
20044110,06:42:43,06:43:17,0200GNK,18
20044110,06:45:19,06:46:02,0210NGR,19
20044110,06:47:32,06:48:16,0310JAK,20
20044110,06:48:59,06:49:49,0212SNT,21
20044111,06:00:00,06:00:57,0212SNT,1
20044111,06:01:40,06:02:26,0102KHJ,2
20044111,06:04:00,06:04:46,0211NGR,3
20044111,06:06:00,06:06:44,0211PIO,4
20044111,06:09:20,06:09:58,0201PNG,5
20044111,06:11:34,06:12:13,0211MTG,6
20044111,06:14:49,06:15:21,0211NYS,7
20044111,06:16:42,06:17:20,0211KCA,8
20044111,06:18:29,06:19:10,0211DRV,9
20044111,06:20:36,06:21:09,0211ALS,10
20044111,06:23:54,06:24:26,0201HML,11
20044111,06:25:28,06:26:11,0201TEH,12
20044111,06:28:19,06:28:55,0211SAA,13
20044111,06:30:07,06:30:44,0211STD,14
20044111,06:31:22,06:31:56,0211RSB,15
20044111,06:32:51,06:33:35,0211OOU,16
20044111,06:36:48,06:37:31,0211HWS,17
20044111,06:40:03,06:40:43,0211IGH,18
20044111,06:42:53,06:43:29,0211ADI,19
20044111,06:45:52,06:46:38,0211AAA,20
20044111,06:48:30,06:49:27,0211K.U,21
20044120,06:00:00,06:00:56,0210KU.,1
20044120,06:03:01,06:03:47,0210SHA,2
20044120,06:06:05,06:06:39,0210WDH,3
20044120,06:08:57,06:09:37,0200GIT,4
20044120,06:12:06,06:12:48,0210HAS,5
20044120,06:13:50,06:14:35,0210SAE,6
20044120,06:16:46,06:17:32,0210RSB,7
20044120,06:18:39,06:19:19,0210RYS,8
20044120,06:19:47,06:20:31,0200STD,9
20044120,06:22:01,06:22:41,0210ASR,10
20044120,06:24:21,06:25:05,0200HML,11
20044120,06:26:35,06:27:21,0210TAE,12
20044120,06:30:12,06:30:55,0210ALS,13
20044120,06:32:00,06:32:34,0210DRV,14
20044120,06:33:56,06:34:38,0210KCA,15
20044120,06:35:46,06:36:31,0210SUR,16
20044120,06:39:12,06:39:47,0210MTG,17
20044120,06:41:16,06:41:56,0210PNG,18
20044120,06:43:44,06:44:22,0200GNK,19
20044120,06:45:36,06:46:12,0210IES,20
20044120,06:47:09,06:47:50,0210NGR,21
20044120,06:49:20,06:49:55,0310JAK,22
20044120,06:50:38,06:51:35,0212SNT,23
20044121,06:00:00,06:00:49,0212SNT,1
20044121,06:01:32,06:02:07,0102KHJ,2
20044121,06:03:41,06:04:24,0211NGR,3
20044121,06:05:38,06:06:24,0211PIO,4
20044121,06:07:24,06:08:04,0211AUR,5
20044121,06:09:51,06:10:35,0201PNG,6
20044121,06:12:11,06:12:48,0211MTG,7
20044121,06:15:24,06:16:01,0211NYS,8
20044121,06:17:22,06:18:07,0211KCA,9
20044121,06:19:16,06:19:58,0211DRV,10
20044121,06:21:17,06:22:01,0201ALS,11
20044121,06:24:53,06:25:30,0201HML,12
20044121,06:26:31,06:27:10,0211EAR,13
20044121,06:29:19,06:30:06,0211SAA,14
20044121,06:31:47,06:32:16,0211MRT,15
20044121,06:33:19,06:34:02,0211OOD,16
20044121,06:37:07,06:37:39,0211HWS,17
20044121,06:40:11,06:40:42,0211IGH,18
20044121,06:42:52,06:43:38,0211ADI,19
20044121,06:46:01,06:46:46,0211AAA,20
20044121,06:48:38,06:49:28,0211K.U,21
20044210,06:00:00,06:00:47,0210KU.,1
20044210,06:02:52,06:03:30,0210SHA,2
20044210,06:05:49,06:06:24,0210NWK,3
20044210,06:08:40,06:09:17,0210GIT,4
20044210,06:11:47,06:12:23,0210HAW,5
20044210,06:15:28,06:16:16,0202RSB,6
20044211,06:00:00,06:00:50,0211OOD,1
20044211,06:03:55,06:04:36,0211HWS,2
20044211,06:07:08,06:07:45,0201GIT,3
20044211,06:09:56,06:10:35,0211WKN,4
20044211,06:12:57,06:13:37,0211AAA,5
20044211,06:15:29,06:16:19,0211K.U,6
20045110,06:00:00,06:00:45,0210KU.,1
20045110,06:02:50,06:03:29,0210SHA,2
20045110,06:05:46,06:06:25,0210KAH,3
20045110,06:08:45,06:09:25,0200GIT,4
20045110,06:11:54,06:12:37,0210HAS,5
20045110,06:15:40,06:16:24,0210RSB,6
20045110,06:17:50,06:18:27,0200STD,7
20045110,06:19:57,06:20:39,0210ASR,8
20045110,06:22:19,06:22:57,0200HML,9
20045110,06:24:27,06:25:15,0210TAE,10
20045110,06:28:06,06:28:45,0210ALS,11
20045110,06:29:50,06:30:30,0210DRV,12
20045110,06:31:52,06:32:35,0210KCA,13
20045110,06:33:43,06:34:23,0210SUR,14
20045110,06:37:04,06:37:38,0210MTG,15
20045110,06:39:07,06:39:43,0210PNG,16
20045110,06:41:31,06:42:08,0200GNK,17
20045110,06:43:22,06:44:02,0210IES,18
20045110,06:44:59,06:45:41,0210NGR,19
20045110,06:47:11,06:47:52,0310JAK,20
20045110,06:48:30,06:49:15,0212KUS,21
20045111,06:00:00,06:00:45,0212KUS,1
20045111,06:01:23,06:01:58,0102KHJ,2
20045111,06:03:32,06:04:14,0211NGR,3
20045111,06:05:28,06:05:59,0211PIO,4
20045111,06:08:35,06:09:09,0201PNG,5
20045111,06:10:45,06:11:29,0211MTG,6
20045111,06:14:05,06:14:43,0211NYS,7
20045111,06:16:04,06:16:44,0211KCA,8
20045111,06:17:53,06:18:31,0211DRV,9
20045111,06:19:57,06:20:41,0211ALS,10
20045111,06:23:26,06:24:04,0201HML,11
20045111,06:25:05,06:25:43,0211EAR,12
20045111,06:27:52,06:28:32,0211SAA,13
20045111,06:30:13,06:30:51,0211MRT,14
20045111,06:31:54,06:32:33,0211OOD,15
20045111,06:35:38,06:36:12,0211HWS,16
20045111,06:38:44,06:39:23,0211IGH,17
20045111,06:41:26,06:42:13,0211KAH,18
20045111,06:44:43,06:45:21,0211AAA,19
20045111,06:47:21,06:48:07,0213MKU,20
20045120,06:00:00,06:01:02,0213GHD,1
20045120,06:03:33,06:04:12,0210HAW,2
20045120,06:07:15,06:07:58,0210RSB,3
20045120,06:09:24,06:10:03,0200STD,4
20045120,06:11:28,06:12:09,0210FAR,5
20045120,06:13:54,06:14:38,0200HML,6
20045120,06:16:08,06:16:51,0210TAE,7
20045120,06:19:42,06:20:18,0210ALS,8
20045120,06:21:23,06:22:02,0210DRV,9
20045120,06:23:24,06:24:04,0210KCA,10
20045120,06:25:12,06:25:48,0210SUR,11
20045120,06:28:29,06:29:17,0210MTG,12
20045120,06:30:46,06:31:19,0210PNG,13
20045120,06:34:45,06:35:20,0310IKK,14
20045120,06:36:59,06:38:02,0211SRK,15
20045121,06:00:00,06:00:44,0211SRK,1
20045121,06:02:22,06:03:00,0201KRK,2
20045121,06:06:23,06:07:12,0201PNG,3
20045121,06:08:48,06:09:29,0211MTG,4
20045121,06:12:05,06:12:50,0211NYS,5
20045121,06:14:11,06:14:54,0211KCA,6
20045121,06:16:03,06:16:49,0211DRV,7
20045121,06:18:08,06:18:45,0201ALS,8
20045121,06:21:37,06:22:20,0201HML,9
20045121,06:23:22,06:24:06,0201TEH,10
20045121,06:26:09,06:26:48,0211ARS,11
20045121,06:28:05,06:28:47,0211STD,12
20045121,06:29:25,06:30:04,0201MTR,13
20045121,06:30:59,06:31:39,0211OOU,14
20045121,06:34:40,06:35:27,0211WSR,15
20045121,06:38:08,06:38:53,0213GHD,16
20045130,06:00:00,06:01:00,0213PGG,1
20045130,06:02:22,06:03:03,0200RIL,2
20045130,06:03:42,06:04:15,0210ERI,3
20045130,06:04:52,06:05:52,0212GTP,4
20045131,06:00:00,06:00:48,0212GTP,1
20045131,06:01:54,06:02:44,0201RIL,2
20045131,06:03:24,06:04:07,0201RET,3
20045131,06:05:01,06:05:49,0213PGG,4
20049110,06:00:00,06:00:45,0203SND,1
20049110,06:01:36,06:02:12,0200HUN,2
20049110,06:02:30,06:03:19,0210HUN,3
20049110,06:03:49,06:04:27,0200FRS,4
20049110,06:05:39,06:06:15,0200MAT,5
20049110,06:07:11,06:07:54,0200CRN,6
20049110,06:09:22,06:10:08,0210PPS,7
20049110,06:10:33,06:11:01,0200TDS,8
20049110,06:12:01,06:12:44,0210MET,9
20049110,06:13:00,06:13:31,0200NES,10
20049110,06:13:47,06:14:30,0200BUL,11
20049110,06:15:04,06:15:50,0210NAS,12
20049110,06:16:26,06:17:07,0200RGC,13
20049110,06:18:10,06:18:49,0200STD,14
20049110,06:20:14,06:20:50,0210PAS,15
20049110,06:22:35,06:23:24,0200HML,16
20049110,06:24:54,06:25:34,0210TAE,17
20049110,06:28:25,06:28:57,0210ALS,18
20049110,06:30:02,06:30:36,0210DRV,19
20049110,06:31:58,06:32:44,0210KCA,20
20049110,06:33:52,06:34:35,0210SUR,21
20049110,06:37:16,06:37:59,0210MTG,22
20049110,06:39:28,06:40:06,0210PNG,23
20049110,06:41:54,06:42:20,0200GNK,24
20049110,06:44:22,06:44:52,0210NGR,25
20049110,06:46:40,06:47:25,0212SNT,26
20049111,06:00:00,06:00:50,0212SNT,1
20049111,06:02:39,06:03:28,0211NGR,2
20049111,06:04:42,06:05:18,0211PIO,3
20049111,06:07:56,06:08:31,0211IAU,4
20049111,06:10:06,06:10:48,0211MTG,5
20049111,06:13:24,06:13:57,0211NYS,6
20049111,06:15:18,06:15:59,0211KCA,7
20049111,06:17:08,06:17:51,0211DRV,8
20049111,06:19:17,06:19:55,0211ALS,9
20049111,06:22:40,06:23:17,0201HML,10
20049111,06:24:19,06:25:06,0201TEH,11
20049111,06:27:11,06:27:57,0201RRP,12
20049111,06:29:41,06:30:24,0211RSB,13
20049111,06:31:12,06:31:49,0201RGC,14
20049111,06:32:25,06:33:07,0211NAS,15
20049111,06:33:44,06:34:29,0201MET,16
20049111,06:35:05,06:35:42,0201EQT,17
20049111,06:36:05,06:36:42,0201DNK,18
20049111,06:37:13,06:37:51,0211SSN,19
20049111,06:38:16,06:38:57,0201WOA,20
20049111,06:40:24,06:40:57,0211STM,21
20049111,06:41:52,06:42:26,0201MRT,22
20049111,06:43:23,06:44:03,0211NOR,23
20049111,06:44:57,06:45:38,0211HNT,24
20049111,06:46:29,06:47:19,0203SND,25
20053110,06:00:00,06:00:52,0200MRR,1
20053110,06:01:52,06:02:32,0200RUK,2
20053110,06:03:32,06:04:06,0200MGN,3
20053110,06:04:53,06:05:29,0200NYT,4
20053110,06:05:58,06:06:43,0200STM,5
20053110,06:07:37,06:08:15,0200RKN,6
20053110,06:09:10,06:09:46,0200NEH,7
20053110,06:11:13,06:12:06,0200RST,8
20053111,06:00:00,06:00:46,0201RST,1
20053111,06:01:12,06:01:56,0201ARS,2
20053111,06:03:14,06:03:46,0201NEH,3
20053111,06:04:37,06:05:12,0201RKN,4
20053111,06:05:55,06:06:37,0201STM,5
20053111,06:07:12,06:07:45,0201NYT,6
20053111,06:08:28,06:08:56,0201MGN,7
20053111,06:09:58,06:10:40,0201RUK,8
20053111,06:11:36,06:12:22,0200MRR,9
20077110,06:00:00,06:00:55,0212DDT,1
